0.006457564575645766, 0.46319018404908086
0.0076383763837638355, 0.5245398773006134
0.008228782287822888, 0.5613496932515343
0.009114391143911445, 0.6104294478527628
0.010000000000000002, 0.6595092024539895
0.011180811808118085, 0.7331288343558295
0.012656826568265687, 0.831288343558283
0.014428044280442802, 0.9171779141104306
0.01649446494464945, 1.052147239263805
0.020036900369003692, 1.2484662576687118
0.024760147601476025, 1.530674846625768
0.033321033210332106, 1.9969325153374253
0.05014760147601476, 2.536809815950921
0.06667896678966789, 2.757668711656443
0.10003690036900367, 2.303680981595095
